,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
135882,MA010120220804608208,크림좌동경남점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47121,슈퍼마켓,26,부산광역시,26350,해운대구,26350553,좌3동,2635010700,좌동,2635010700113750000,1,대지,1375,,부산광역시 해운대구 좌동 1375,263504199231,부산광역시 해운대구 좌동순환로99번길,22,,2635010700113750000007148,경남아너스빌아파트,부산광역시 해운대구 좌동순환로99번길 22,612750,48080,,,,129.166904824965,35.177375267151
135968,MA010120220804589179,15번상회,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,G47215,"채소, 과실 및 뿌리작물 소매업",26,부산광역시,26530,사상구,26530645,감전동,2653010500,감전동,2653010500101430016,1,대지,143,16.0,부산광역시 사상구 감전동 143-16,265303139012,부산광역시 사상구 새벽로,141,,2653010500101430012006183,부산새벽청과시장,부산광역시 사상구 새벽로 141,617803,46988,,,,128.982451305412,35.1541603140766
135995,MA010120220804556508,우리한우,,G2,소매,G205,식료품 소매,G20503,정육점,G47212,육류 소매업,26,부산광역시,26380,사하구,26380510,괴정1동,2638010100,괴정동,2638010100108950011,1,대지,895,11.0,부산광역시 사하구 괴정동 895-11,263804202120,부산광역시 사하구 낙동대로249번길,2,,2638010100108950011025715,,부산광역시 사하구 낙동대로249번길 2,604815,49379,,2,,128.989818754194,35.0990876995563
136016,MA010120220804545531,커피맛나,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,"빵류, 과자류 및 당류 소매업",26,부산광역시,26500,수영구,26500740,망미1동,2650010100,망미동,2650010100107380019,1,대지,738,19.0,부산광역시 수영구 망미동 738-19,265003129044,부산광역시 수영구 연수로,335,,2650010100107380019007582,,부산광역시 수영구 연수로 335,613825,48211,,1,,129.107241083026,35.1719772292583
136018,MA010120220804541539,담미찬,,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,G47218,조리 반찬류 소매업,26,부산광역시,26260,동래구,26260761,명장1동,2626010100,명장동,2626010100101480033,1,대지,148,33.0,부산광역시 동래구 명장동 148-33,262603130006,부산광역시 동래구 명장로,74,,2626010100101480033023682,,부산광역시 동래구 명장로 74,607809,47776,,1,,129.108632114024,35.2040807779096
136034,MA010120220804542079,2호매점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,"빵류, 과자류 및 당류 소매업",26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2617010100111700000,1,대지,1170,,부산광역시 동구 초량동 1170,261702000010,부산광역시 동구 중앙대로,350,,2617010100111700000000002,부산진역,부산광역시 동구 중앙대로 350,601837,48790,,,,129.047899615546,35.1277779321373
136040,MA010120220804546329,남가네떡집,,I2,음식,I210,기타 간이,I21002,떡/한과,C10612,곡물 제분업,26,부산광역시,26710,기장군,26710253,장안읍,2671025330,장안읍,2671025330100030003,1,대지,3,3.0,부산광역시 기장군 장안읍 월내리 3-3,267103173096,부산광역시 기장군 장안읍 해맞이로,391,,2671025330100030003008188,,부산광역시 기장군 장안읍 해맞이로 391,619951,46037,,,,129.279103379592,35.327814172388
136067,MA010120220804534169,우리동네점빵,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,26,부산광역시,26140,서구,26140520,동대신2동,2614010200,동대신동2가,2614010200100100023,1,대지,10,23.0,부산광역시 서구 동대신동2가 10-23,261403125011,부산광역시 서구 망양로,147,1.0,2614010200100100023001084,,부산광역시 서구 망양로 147-1,602809,49214,,1,,129.022461100951,35.1158984054146
136078,MA010120220804538761,정관장,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47217,건강 보조식품 소매업,26,부산광역시,26380,사하구,26380530,괴정3동,2638010100,괴정동,2638010100110180015,1,대지,1018,15.0,부산광역시 사하구 괴정동 1018-15,263802006002,부산광역시 사하구 낙동대로,204,,2638010100110180015001401,,부산광역시 사하구 낙동대로 204,604857,49338,,1,,128.994445664264,35.1007625106695
136079,MA010120220804538764,빛올,,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,G47219,기타 식료품 소매업,26,부산광역시,26260,동래구,26260600,사직3동,2626010900,사직동,2626010900100610004,1,대지,61,4.0,부산광역시 동래구 사직동 61-4,262604190377,부산광역시 동래구 여고북로34번길,4,,2626010900100610004009629,,부산광역시 동래구 여고북로34번길 4,607816,47840,,,,129.066946512533,35.2008857900916
136084,MA010120220804539145,응응스크르부산,,G2,소매,G204,종합 소매,G20405,편의점,G47216,"빵류, 과자류 및 당류 소매업",26,부산광역시,26440,강서구,26440560,녹산동,2644011700,신호동,2644011700102430013,1,대지,243,13.0,부산광역시 강서구 신호동 243-13,264403136060,부산광역시 강서구 신호산단5로,68,4.0,2644011700102430013000001,,부산광역시 강서구 신호산단5로 68-4,618210,46759,,1,,128.880208641762,35.0832207024188
136122,MA010120220804540197,소문난강정,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,"빵류, 과자류 및 당류 소매업",26,부산광역시,26710,기장군,26710259,일광읍,2671025922,일광읍,2671025922108390006,1,대지,839,6.0,부산광역시 기장군 일광읍 이천리 839-6,267103140037,부산광역시 기장군 일광읍 일광로,128,,2671031022109000042007661,미광사,부산광역시 기장군 일광읍 일광로 128,619913,46042,,,,129.235307855797,35.2663556432397
136173,MA010120220804673035,우리수산,,G2,소매,G205,식료품 소매,G20504,건어물/젓갈 소매업,G47213,건어물 및 젓갈류 소매업,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2650010400104960019,1,대지,496,19.0,부산광역시 수영구 광안동 496-19,265004214090,부산광역시 수영구 광일로29번길,11,,2650010400104960019007073,,부산광역시 수영구 광일로29번길 11,613807,48249,,2,,129.110736111833,35.1617866141915
136177,MA010120220804673358,순이상회,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,G47215,"채소, 과실 및 뿌리작물 소매업",26,부산광역시,26350,해운대구,26350560,송정동,2635010800,송정동,2635010800103760002,1,대지,376,2.0,부산광역시 해운대구 송정동 376-2,263503133025,부산광역시 해운대구 송정중앙로,28,2.0,2635010800103760002005539,맛있는집,부산광역시 해운대구 송정중앙로 28-2,612040,48072,,1,,129.20365801445,35.1824418724805
136214,MA010120220804690708,참다랑어막주는집부산,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,G47214,"신선, 냉동 및 기타 수산물 소매업",26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122710004,1,대지,2271,4.0,부산광역시 북구 화명동 2271-4,263202132002,부산광역시 북구 화명대로,15,,2632010200122710004017577,하이페리온타워,부산광역시 북구 화명대로 15,616852,46524,,,,129.009907572364,35.235447414833
136218,MA010120220804690987,낙연푸드농축산마트내,,G2,소매,G205,식료품 소매,G20503,정육점,G47212,육류 소매업,26,부산광역시,26380,사하구,26380580,장림1동,2638010500,장림동,2638010500111090014,1,대지,1109,14.0,부산광역시 사하구 장림동 1109-14,263803134026,부산광역시 사하구 하신중앙로,27,,2638010500111090014000001,,부산광역시 사하구 하신중앙로 27,604842,49477,,,,128.964541748252,35.0817589798338
136220,MA010120220804689005,봉아이스크림,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,"빵류, 과자류 및 당류 소매업",26,부산광역시,26350,해운대구,26350552,좌2동,2635010700,좌동,2635010700113310000,1,대지,1331,,부산광역시 해운대구 좌동 1331,263503133010,부산광역시 해운대구 세실로,7,,2635010700113310000001715,상록아파트,부산광역시 해운대구 세실로 7,612767,48112,,,,129.179741355429,35.1654158276835
136225,MA010120220804685146,용경유통,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,"빵류, 과자류 및 당류 소매업",26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122770001,1,대지,2277,1.0,부산광역시 북구 화명동 2277-1,263202132002,부산광역시 북구 화명대로,40,,2632010200122770001006412,현천휴먼타워,부산광역시 북구 화명대로 40,616852,46526,,1,,129.012389117368,35.2344531877609
136229,MA010120220804681078,오대양식품유통,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,G47215,"채소, 과실 및 뿌리작물 소매업",26,부산광역시,26710,기장군,26710330,철마면,2671033024,철마면,2671033024105860006,1,대지,586,6.0,부산광역시 기장군 철마면 송정리 586-6,267104220083,부산광역시 기장군 철마면 두송길,7,27.0,2671033024105860006000001,,부산광역시 기장군 철마면 두송길 7-27,619873,46002,,,,129.111229643308,35.3051459480598
136235,MA010120220804684549,소망떡,,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26320,북구,26320571,만덕1동,2632010300,만덕동,2632010300106420015,1,대지,642,15.0,부산광역시 북구 만덕동 642-15,263203132006,부산광역시 북구 만덕1로,63,,2632010300106420015014317,,부산광역시 북구 만덕1로 63,616828,46560,,1,,129.030654323763,35.2140899772874
136270,MA010120220804794429,경북상회,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,G47215,"채소, 과실 및 뿌리작물 소매업",26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2617010100103180000,1,대지,318,,부산광역시 동구 초량동 318,261704181524,부산광역시 동구 초량로13번길,34,,2617010100103180000011565,,부산광역시 동구 초량로13번길 34,601829,48815,,,,129.039586582052,35.1176997671805
136277,MA010120220804794295,오성상회,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,G47214,"신선, 냉동 및 기타 수산물 소매업",26,부산광역시,26110,중구,26110580,남포동,2611013900,남포동4가,2611013900100370001,1,대지,37,1.0,부산광역시 중구 남포동4가 37-1,261103125013,부산광역시 중구 자갈치해안로,52,,2611013700100370001004178,자갈치시장,부산광역시 중구 자갈치해안로 52,600044,48983,,,,129.030600002535,35.0966476355156
136278,MA010120220804794608,해뜨네,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,G47214,"신선, 냉동 및 기타 수산물 소매업",26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2650010300101810228,1,대지,181,228.0,부산광역시 수영구 민락동 181-228,265003138005,부산광역시 수영구 광안해변로,299,,2650010300101810228011731,민락동씨랜드활어센타,부산광역시 수영구 광안해변로 299,613828,48290,,,,129.126420967047,35.1569906432762
136316,MA010120220804800059,홍삼의기적,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47217,건강 보조식품 소매업,26,부산광역시,26320,북구,26320550,덕천1동,2632010400,덕천동,2632010400103750006,1,대지,375,6.0,부산광역시 북구 덕천동 375-6,263202006007,부산광역시 북구 만덕대로,121,,2632010400103750006000848,,부산광역시 북구 만덕대로 121,616814,46554,,,,129.018079902608,35.2133400502505
136326,MA010120220804804521,용호소돼지도소매센타,,G2,소매,G205,식료품 소매,G20503,정육점,G47212,육류 소매업,26,부산광역시,26290,남구,26290590,용호3동,2629010700,용호동,2629010700104970023,1,대지,497,23.0,부산광역시 남구 용호동 497-23,262904193052,부산광역시 남구 동명로152번길,68,,2629010700104970023010606,태양초고추,부산광역시 남구 동명로152번길 68,608835,48586,,1,,129.112399901293,35.1162782171494
136375,MA010120220804805810,성지매점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,26,부산광역시,26230,부산진구,26230550,초읍동,2623010700,초읍동,2623010700102710020,1,대지,271,20.0,부산광역시 부산진구 초읍동 271-20,262303129024,부산광역시 부산진구 새싹로,201,,2623010700102710020027173,,부산광역시 부산진구 새싹로 201,614871,47108,,,,129.048889361869,35.1741370906649
136440,MA010120220804730728,레드텅부티크,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114620000,1,대지,1462,,부산광역시 해운대구 우동 1462,263503133020,부산광역시 해운대구 센텀중앙로,78,,2635010500114620000000001,센텀그린타워,부산광역시 해운대구 센텀중앙로 78,612022,48059,,1,,129.127026686657,35.1746431258659
136444,MA010120220804735442,"남양치즈동래,금정,연제,양산",,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,G47219,기타 식료품 소매업,26,부산광역시,26350,해운대구,26350570,반여1동,2635010300,반여동,2635010300114050036,1,대지,1405,36.0,부산광역시 해운대구 반여동 1405-36,263504199082,부산광역시 해운대구 선수촌로21번길,21,,2635010300114050036020687,그린종합상가,부산광역시 해운대구 선수촌로21번길 21,612815,48043,,1,,129.117307849072,35.1960598721023
136461,MA010120220804743162,만포장횟집,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,G47214,"신선, 냉동 및 기타 수산물 소매업",26,부산광역시,26230,부산진구,26230610,전포2동,2623010200,전포동,2623010200101840046,1,대지,184,46.0,부산광역시 부산진구 전포동 184-46,262304187199,부산광역시 부산진구 동성로96번길,17,,2623010200101840041024936,,부산광역시 부산진구 동성로96번길 17,614865,47238,,,,129.06837346242,35.1597248429063
136475,MA010120220804742856,신평상회,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,G47215,"채소, 과실 및 뿌리작물 소매업",26,부산광역시,26380,사하구,26380571,신평1동,2638010400,신평동,2638010400101110483,1,대지,111,483.0,부산광역시 사하구 신평동 111-483,263804202187,부산광역시 사하구 다대로142번길,106,,2638010400101110483038920,,부산광역시 사하구 다대로142번길 106,604833,49441,,1,,128.975496549095,35.0918933495907
